country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,tof_mean
Ethiopia,Afar,130,Grassland,972635.25,1343263.98,90-99,2450,8.039999961853027
Ethiopia,Afar,150,Sparse vegetation,26763.32,76376.11,0-9,32281,5.28000020980835
Ethiopia,Afar,150,Sparse vegetation,26763.32,76376.11,10-19,1353,5.28000020980835
Ethiopia,Afar,150,Sparse vegetation,26763.32,76376.11,20-29,395,5.28000020980835
Ethiopia,Afar,150,Sparse vegetation,26763.32,76376.11,30-39,187,5.28000020980835
Ethiopia,Afar,150,Sparse vegetation,26763.32,76376.11,40-49,80,5.28000020980835
Ethiopia,Afar,150,Sparse vegetation,26763.32,76376.11,50-59,26,5.28000020980835
Ethiopia,Afar,150,Sparse vegetation,26763.32,76376.11,60-69,17,5.28000020980835
Ethiopia,Afar,150,Sparse vegetation,26763.32,76376.11,70-79,10,5.28000020980835
Ethiopia,Afar,150,Sparse vegetation,26763.32,76376.11,80-89,4,5.28000020980835
Ethiopia,Afar,150,Sparse vegetation,26763.32,76376.11,90-99,14,5.28000020980835
Ethiopia,Afar,153,Sparse vegetation,0.0,65.43,0-9,0,
Ethiopia,Afar,153,Sparse vegetation,0.0,65.43,10-19,0,
Ethiopia,Afar,153,Sparse vegetation,0.0,65.43,20-29,0,
Ethiopia,Afar,153,Sparse vegetation,0.0,65.43,30-39,0,
Ethiopia,Afar,153,Sparse vegetation,0.0,65.43,40-49,0,
Ethiopia,Afar,153,Sparse vegetation,0.0,65.43,50-59,0,
Ethiopia,Afar,153,Sparse vegetation,0.0,65.43,60-69,0,
